90.200000    | 0.000084    0.000052    | -0.000136    0.000008    
90.300000    | 0.000089    0.000046    | -0.000135    0.000016    
90.400000    | 0.000093    0.000040    | -0.000133    0.000023    
90.500000    | 0.000096    0.000033    | -0.000130    0.000030    
90.600000    | 0.000100    0.000027    | -0.000127    0.000036    
90.700000    | 0.000102    0.000021    | -0.000123    0.000042    
90.800000    | 0.000104    0.000015    | -0.000118    0.000048    
90.900000    | 0.000105    0.000008    | -0.000113    0.000053    
91.000000    | 0.000105    0.000002    | -0.000108    0.000058    
91.100000    | 0.000105    -0.000004    | -0.000101    0.000063    
91.200000    | 0.000105    -0.000010    | -0.000095    0.000067    
91.300000    | 0.000103    -0.000015    | -0.000088    0.000070    
91.400000    | 0.000102    -0.000021    | -0.000081    0.000073    
91.500000    | 0.000099    -0.000026    | -0.000073    0.000076    
91.600000    | 0.000096    -0.000031    | -0.000066    0.000078    
91.700000    | 0.000093    -0.000035    | -0.000058    0.000080    
91.800000    | 0.000089    -0.000040    | -0.000050    0.000081    
91.900000    | 0.000085    -0.000044    | -0.000042    0.000081    
92.000000    | 0.000081    -0.000047    | -0.000034    0.000082    
92.100000    | 0.000076    -0.000050    | -0.000025    0.000081    
92.200000    | 0.000071    -0.000053    | -0.000017    0.000080    
92.300000    | 0.000065    -0.000056    | -0.000009    0.000079    
92.400000    | 0.000059    -0.000058    | -0.000001    0.000078    
92.500000    | 0.000054    -0.000060    | 0.000006    0.000076    
92.600000    | 0.000047    -0.000061    | 0.000014    0.000073    
92.700000    | 0.000041    -0.000062    | 0.000021    0.000070    
92.800000    | 0.000035    -0.000063    | 0.000028    0.000067    
92.900000    | 0.000029    -0.000063    | 0.000034    0.000064    
93.000000    | 0.000022    -0.000063    | 0.000041    0.000060    
93.100000    | 0.000016    -0.000063    | 0.000046    0.000056    
93.200000    | 0.000010    -0.000062    | 0.000052    0.000052    
93.300000    | 0.000004    -0.000061    | 0.000057    0.000048    
93.400000    | -0.000002    -0.000059    | 0.000061    0.000043    
93.500000    | -0.000008    -0.000058    | 0.000066    0.000039    
93.600000    | -0.000014    -0.000056    | 0.000069    0.000034    
93.700000    | -0.000019    -0.000053    | 0.000072    0.000029    
93.800000    | -0.000024    -0.000051    | 0.000075    0.000024    
93.900000    | -0.000029    -0.000048    | 0.000077    0.000020    
94.000000    | -0.000034    -0.000045    | 0.000079    0.000015    
94.100000    | -0.000038    -0.000042    | 0.000080    0.000010    
94.200000    | -0.000042    -0.000039    | 0.000081    0.000005    
94.300000    | -0.000046    -0.000035    | 0.000081    0.000000    
94.400000    | -0.000049    -0.000032    | 0.000081    -0.000004    
94.500000    | -0.000052    -0.000028    | 0.000080    -0.000009    
94.600000    | -0.000055    -0.000024    | 0.000079    -0.000013    
94.700000    | -0.000057    -0.000021    | 0.000078    -0.000017    
94.800000    | -0.000059    -0.000017    | 0.000076    -0.000021    
94.900000    | -0.000061    -0.000013    | 0.000074    -0.000025    
95.000000    | -0.000062    -0.000009    | 0.000071    -0.000028    
95.100000    | -0.000062    -0.000006    | 0.000068    -0.000031    
95.200000    | -0.000063    -0.000002    | 0.000065    -0.000034    
95.300000    | -0.000063    0.000002    | 0.000061    -0.000037    
95.400000    | -0.000062    0.000005    | 0.000057    -0.000039    
95.500000    | -0.000062    0.000009    | 0.000053    -0.000042    
95.600000    | -0.000061    0.000012    | 0.000049    -0.000044    
95.700000    | -0.000059    0.000015    | 0.000045    -0.000045    
95.800000    | -0.000058    0.000018    | 0.000040    -0.000046    
95.900000    | -0.000056    0.000021    | 0.000035    -0.000047    
96.000000    | -0.000054    0.000023    | 0.000031    -0.000048    
96.100000    | -0.000051    0.000026    | 0.000026    -0.000048    
96.200000    | -0.000049    0.000028    | 0.000021    -0.000049    
96.300000    | -0.000046    0.000030    | 0.000016    -0.000048    
96.400000    | -0.000043    0.000031    | 0.000011    -0.000048    
96.500000    | -0.000039    0.000033    | 0.000006    -0.000047    
96.600000    | -0.000036    0.000034    | 0.000002    -0.000046    
96.700000    | -0.000033    0.000035    | -0.000003    -0.000045    
96.800000    | -0.000029    0.000036    | -0.000007    -0.000044    
96.900000    | -0.000025    0.000037    | -0.000012    -0.000042    
97.000000    | -0.000022    0.000037    | -0.000016    -0.000041    
97.100000    | -0.000018    0.000038    | -0.000020    -0.000039    
97.200000    | -0.000014    0.000038    | -0.000024    -0.000036    
97.300000    | -0.000010    0.000037    | -0.000027    -0.000034    
97.400000    | -0.000007    0.000037    | -0.000030    -0.000032    
97.500000    | -0.000003    0.000036    | -0.000033    -0.000029    
97.600000    | 0.000001    0.000036    | -0.000036    -0.000026    
97.700000    | 0.000004    0.000035    | -0.000039    -0.000024    
97.800000    | 0.000008    0.000033    | -0.000041    -0.000021    
97.900000    | 0.000011    0.000032    | -0.000043    -0.000018    
98.000000    | 0.000014    0.000031    | -0.000044    -0.000015    
98.100000    | 0.000017    0.000029    | -0.000046    -0.000012    
98.200000    | 0.000020    0.000027    | -0.000047    -0.000009    
98.300000    | 0.000022    0.000025    | -0.000048    -0.000006    
98.400000    | 0.000025    0.000023    | -0.000048    -0.000004    
98.500000    | 0.000027    0.000021    | -0.000048    -0.000001    
98.600000    | 0.000029    0.000019    | -0.000048    0.000002    
98.700000    | 0.000031    0.000017    | -0.000048    0.000005    
98.800000    | 0.000033    0.000015    | -0.000047    0.000007    
98.900000    | 0.000034    0.000013    | -0.000047    0.000010    
99.000000    | 0.000035    0.000010    | -0.000045    0.000012    
99.100000    | 0.000036    0.000008    | -0.000044    0.000014    
99.200000    | 0.000037    0.000006    | -0.000043    0.000016    
99.300000    | 0.000037    0.000004    | -0.000041    0.000018    
99.400000    | 0.000037    0.000002    | -0.000039    0.000020    
99.500000    | 0.000037    -0.000001    | -0.000037    0.000022    
99.600000    | 0.000037    -0.000003    | -0.000035    0.000023    
99.700000    | 0.000037    -0.000005    | -0.000032    0.000025    
99.800000    | 0.000036    -0.000007    | -0.000030    0.000026    
99.900000    | 0.000036    -0.000009    | -0.000027    0.000027    
